proteinA,proteinB
id_1977,id_4820
id_803,id_1183
id_149,id_1301
id_5276,id_5393
id_1899,id_3640
id_502,id_3562
id_551,id_3640
id_5496,id_5934
id_195,id_2131
id_407,id_3106
id_3177,id_6504
id_449,id_3006
id_447,id_3433
id_439,id_3684
id_3007,id_6574
id_1679,id_6254
id_1555,id_3196
id_743,id_1410
id_2056,id_4564
id_2056,id_5113
id_177,id_6664
id_439,id_6649
id_1569,id_5007
id_670,id_1425
id_364,id_1244
id_551,id_950
id_551,id_1126
id_3289,id_5248
id_3177,id_4133
id_3177,id_4454
id_2215,id_2519
id_30,id_5021
id_25,id_5048
id_1799,id_3630
id_5871,id_5974
id_654,id_3068
id_563,id_3701
id_3068,id_4044
id_3041,id_4179
id_3041,id_4395
id_3630,id_6649
id_716,id_3516
id_703,id_3177
id_2065,id_5234
id_25,id_6677
id_18,id_6251
id_3684,id_6649
id_3490,id_5082
id_3490,id_5030
id_1919,id_6664
id_2253,id_2626
id_2803,id_2820
id_2822,id_2844
id_2235,id_4771
id_4,id_1677
id_3691,id_6485
id_2113,id_5113
id_3694,id_4670
id_1753,id_3007
id_2610,id_2992
id_2502,id_2844
id_2472,id_2489
id_4670,id_5916
id_4643,id_5318
id_2215,id_3317
id_2121,id_3705
id_4686,id_5393
id_1872,id_4933
id_1874,id_4818
id_1581,id_2393
id_2234,id_4820
id_445,id_897
id_2131,id_5113
id_1679,id_3348
id_230,id_1083
id_4,id_199
id_2234,id_5245
id_6673,id_6676
id_6612,id_6619
id_6414,id_6506
id_1692,id_3591
id_407,id_886
id_2243,id_4567
id_1630,id_2091
id_1544,id_6301
id_6301,id_6612
id_6301,id_6619
id_6306,id_6573
id_1708,id_6414
id_6077,id_6301
id_2482,id_2716
id_4865,id_6504
id_2501,id_2835
id_1544,id_6612
id_1544,id_6619
id_3420,id_3476
id_3469,id_3591
id_2404,id_2880
id_4867,id_6077
id_3062,id_4628
id_4867,id_6619
id_4820,id_5191
id_151,id_6077
id_149,id_287
id_151,id_6612
id_151,id_6619
id_1679,id_1951
id_1753,id_2113
id_6075,id_6668
id_6075,id_6664
id_4891,id_4922
id_4894,id_5136
id_5018,id_5207
id_5052,id_5108
id_151,id_551
id_151,id_6301
id_4,id_5182
id_11,id_4705
id_14,id_5048
id_1919,id_6075
id_1919,id_1951
id_3390,id_3516
id_6036,id_6485
id_1630,id_4533
id_1829,id_3010
id_177,id_1951
id_1704,id_4701
id_2251,id_2502
id_2251,id_2822
id_1544,id_6077
id_3106,id_3237
id_670,id_3390
id_670,id_3348
id_670,id_743
id_572,id_1166
id_625,id_920
id_640,id_743
id_670,id_809
id_670,id_950
id_670,id_955
id_670,id_1410
id_670,id_1492
id_151,id_743
id_151,id_1841
id_151,id_1544
id_5610,id_5927
id_5704,id_5815
id_169,id_562
id_5488,id_5988
id_1799,id_3140
id_3348,id_4718
id_151,id_670
id_1545,id_2247
id_1569,id_1704
id_1570,id_4582
id_1570,id_1998
id_287,id_1301
id_3010,id_4288
id_1544,id_4867
id_3106,id_6392
id_3516,id_5207
id_2183,id_2513
id_447,id_6558
id_177,id_6075
id_18,id_1379
id_2056,id_2110
id_2033,id_4803
id_1570,id_3538
id_3124,id_6182
id_640,id_3390
id_640,id_3348
id_670,id_3516
id_670,id_3640
id_555,id_6292
id_64,id_1015
id_1879,id_1951
id_743,id_950
id_743,id_955
id_743,id_809
id_4718,id_4867
id_1841,id_3516
id_4757,id_4803
id_5248,id_6676
id_809,id_1492
id_3597,id_6008
id_2095,id_6013
id_1679,id_6075
id_3562,id_4689
id_1933,id_6576
id_551,id_3390
id_1544,id_5018
id_2247,id_4586
id_2247,id_4643
id_1741,id_4820
id_4757,id_6504
id_1879,id_6664
id_1879,id_6075
id_3237,id_4428
id_1899,id_3477
id_1998,id_4670
id_2006,id_2023
id_4549,id_5207
id_4549,id_4867
id_237,id_1872
id_242,id_2095
id_248,id_555
id_252,id_557
id_3538,id_6664
id_334,id_1879
id_5245,id_5970
id_1517,id_1573
id_3490,id_6088
id_809,id_950
id_3538,id_6075
id_2056,id_2665
id_2063,id_2113
id_4718,id_6077
id_1764,id_4564
id_3201,id_4288
id_670,id_6301
id_447,id_3425
id_447,id_3289
id_5207,id_6077
id_4582,id_5060
id_1544,id_3516
id_1544,id_3390
id_3289,id_3945
id_1998,id_2965
id_3390,id_4718
id_743,id_5207
id_743,id_4718
id_743,id_4867
id_747,id_5030
id_5207,id_6612
id_938,id_1166
id_3516,id_6612
id_3390,id_5018
id_3348,id_3789
id_373,id_3584
id_391,id_3144
id_670,id_6612
id_670,id_6619
id_3390,id_4343
id_1919,id_3405
id_3476,id_6254
id_475,id_2247
id_5108,id_5384
id_3390,id_5207
id_3390,id_4318
id_151,id_4718
id_151,id_4549
id_151,id_5207
id_381,id_6358
id_3390,id_4307
id_3390,id_3789
id_3420,id_3851
id_5018,id_5833
id_4974,id_5449
id_950,id_955
id_955,id_1425
id_950,id_1410
id_670,id_4867
id_716,id_4586
id_728,id_4771
id_1951,id_4582
id_5191,id_6266
id_5191,id_6036
id_3233,id_5030
id_4670,id_6668
id_327,id_3476
id_334,id_3538
id_663,id_6485
id_3476,id_3851
id_521,id_1999
id_558,id_1704
id_4974,id_5525
id_199,id_4533
id_3516,id_4041
id_3522,id_3946
id_4661,id_6415
id_3538,id_4402
id_670,id_4549
id_670,id_5018
id_670,id_4718
id_1083,id_1126
id_3233,id_4670
id_3538,id_4251
id_3538,id_3869
id_3233,id_6088
id_3233,id_6565
id_3566,id_3783
id_3516,id_4232
id_3516,id_4318
id_3516,id_4343
id_3516,id_3789
id_5018,id_6619
id_3640,id_4466
id_3640,id_4473
id_640,id_4549
id_670,id_1841
id_670,id_1544
id_747,id_6565
id_747,id_6668
id_743,id_6619
id_362,id_6512
id_5018,id_6612
id_5018,id_6077
id_5018,id_6301
id_1841,id_2488
id_2111,id_3124
id_151,id_1425
id_151,id_1410
id_555,id_4939
id_555,id_4974
id_1841,id_5018
id_1841,id_4867
id_1773,id_2965
id_1799,id_2626
id_1841,id_6612
id_1841,id_6301
id_4526,id_6058
id_2215,id_3165
id_4645,id_5610
id_4516,id_6267
id_1799,id_4974
id_743,id_6612
id_3687,id_3893
id_1841,id_6077
id_340,id_1124
id_1544,id_2530
id_1544,id_2488
id_1545,id_2730
id_1545,id_2418
id_3390,id_6619
id_3390,id_6612
id_1569,id_2574
id_1570,id_2472
id_4586,id_5318
id_4628,id_5571
id_3420,id_4643
id_334,id_1470
id_3837,id_3945
id_169,id_3243
id_743,id_6077
id_743,id_6301
id_3737,id_4005
id_3783,id_4066
id_3928,id_4454
id_1998,id_6075
id_5113,id_6025
id_4582,id_6075
id_4582,id_6664
id_496,id_4743
id_4008,id_4219
id_362,id_5052
id_1708,id_2820
id_1753,id_2804
id_1754,id_2397
id_4041,id_4343
id_151,id_809
id_1879,id_5060
id_29,id_1449
id_1630,id_2316
id_1677,id_2316
id_1677,id_2311
id_1677,id_2834
id_4564,id_5872
id_2110,id_6025
id_68,id_3238
id_5084,id_6266
id_4318,id_4343
id_4454,id_4492
id_3452,id_4533
id_4179,id_4395
id_4219,id_4402
id_2234,id_6485
id_2056,id_6135
id_2063,id_4564
id_3691,id_5245
id_1585,id_4819
id_3516,id_5018
id_3516,id_4867
id_3516,id_4718
id_1679,id_4718
id_4867,id_6612
id_447,id_952
id_2097,id_4803
id_377,id_1023
id_69,id_6142
id_3694,id_5030
id_483,id_1015
id_6254,id_6612
id_3516,id_4905
id_461,id_562
id_496,id_1244
id_2056,id_2131
id_489,id_1389
id_6075,id_6554
id_4533,id_5817
id_1764,id_1861
id_3691,id_6036
id_69,id_2247
id_6185,id_6292
id_2488,id_2530
id_2593,id_2834
id_174,id_342
id_2393,id_2885
id_2472,id_2880
id_4832,id_4992
id_4820,id_5245
id_4743,id_5016
id_3522,id_5052
id_29,id_6179
id_19,id_555
id_1983,id_2131
id_1773,id_1919
id_1998,id_6668
id_1998,id_6664
id_389,id_718
id_151,id_3516
id_4718,id_4905
id_407,id_5030
id_4533,id_5182
id_3958,id_4005
id_1574,id_2848
id_1574,id_2423
id_6554,id_6668
id_4549,id_5576
id_4634,id_4771
id_334,id_4582
id_340,id_5092
id_342,id_502
id_4126,id_4179
id_4133,id_4454
id_4586,id_6142
id_6489,id_6608
id_6489,id_6645
id_1773,id_1879
id_1829,id_2247
id_4693,id_5159
id_5084,id_5191
id_2247,id_3116
id_1799,id_6292
id_1522,id_1753
id_1524,id_1769
id_155,id_3177
id_4628,id_6673
id_1829,id_6263
id_4533,id_5048
id_3362,id_6008
id_4645,id_5698
id_1773,id_2880
id_3002,id_5018
id_3002,id_4718
id_3694,id_4428
id_5030,id_6668
id_3161,id_4533
id_475,id_4718
id_2095,id_3259
id_4820,id_5970
id_150,id_1301
id_1899,id_4586
id_6443,id_6499
id_258,id_4705
id_1511,id_1998
id_286,id_4587
id_1841,id_5207
id_1773,id_2489
id_3110,id_3393
id_1894,id_5084
id_663,id_5191
id_1183,id_1337
id_716,id_2247
id_1773,id_6088
id_1773,id_6554
id_1773,id_6075
id_4718,id_5850
id_4867,id_5833
id_3562,id_4033
id_3566,id_4008
id_3516,id_4307
id_6025,id_6135
id_670,id_1679
id_1244,id_1486
id_1380,id_1492
id_3638,id_4705
id_670,id_716
id_670,id_5207
id_5191,id_5245
id_1098,id_1103
id_1126,id_1380
id_4949,id_5784
id_5002,id_6327
id_1879,id_2472
id_1769,id_5052
id_1773,id_4582
id_1773,id_5030
id_1841,id_2530
id_242,id_3259
id_4904,id_5977
id_4905,id_5833
id_461,id_1574
id_3477,id_4391
id_1773,id_4670
id_1773,id_5082
id_1773,id_4666
id_1919,id_2965
id_1922,id_2687
id_3522,id_4421
id_663,id_1977
id_663,id_2053
id_484,id_2247
id_3450,id_3862
id_3196,id_6558
id_3123,id_5113
id_174,id_4819
id_3470,id_4656
id_567,id_2065
id_1950,id_3712
id_475,id_1829
id_5084,id_5647
id_5084,id_5970
id_5130,id_5647
id_377,id_6062
id_157,id_5216
id_4972,id_6420
id_1951,id_2473
id_496,id_1922
id_1922,id_5026
id_926,id_1419
id_3348,id_4307
id_3348,id_4318
id_3123,id_4717
id_743,id_4905
id_407,id_1998
id_407,id_1773
id_4718,id_6301
id_4717,id_6579
id_4705,id_6251
id_3312,id_4449
id_475,id_3664
id_475,id_3010
id_475,id_3116
id_1951,id_2397
id_149,id_5159
id_1522,id_5113
id_1522,id_4564
id_3259,id_4204
id_150,id_5159
id_1998,id_2880
id_3201,id_4069
id_4718,id_6612
id_827,id_1316
id_839,id_1316
id_740,id_4803
id_1977,id_5191
id_5245,id_6485
id_5347,id_5610
id_327,id_1869
id_327,id_2247
id_5248,id_5388
id_5191,id_5647
id_5245,id_6390
id_1673,id_6062
id_407,id_6668
id_407,id_6088
id_407,id_6392
id_2097,id_2841
id_4905,id_6612
id_4905,id_6619
id_4905,id_6077
id_515,id_3658
id_1544,id_4905
id_2247,id_4645
id_2247,id_4687
id_2095,id_2367
id_69,id_4891
id_3116,id_6263
id_3259,id_4230
id_5286,id_5916
id_5318,id_5850
id_5245,id_6036
id_174,id_6645
id_5361,id_5423
id_803,id_1337
id_809,id_955
id_3599,id_6516
id_1680,id_6414
id_594,id_6304
id_555,id_3617
id_2053,id_4820
id_2053,id_5191
id_2054,id_4933
id_2056,id_4717
id_2053,id_6390
id_3123,id_6135
id_648,id_3056
id_3106,id_5030
id_551,id_6077
id_703,id_1384
id_761,id_1470
id_718,id_3162
id_555,id_842
id_1687,id_6608
id_5449,id_5525
id_3010,id_6263
id_445,id_6075
id_3063,id_4108
id_3068,id_3902
id_1765,id_3425
id_3640,id_6396
id_177,id_1773
id_5896,id_5950
id_1773,id_3490
id_3525,id_4677
id_3522,id_5108
id_2091,id_5182
id_3640,id_6612
id_3664,id_6263
id_1753,id_3123
id_1677,id_3161
id_3336,id_5134
id_2253,id_2573
id_2316,id_2593
id_1922,id_6304
id_2235,id_2687
id_1687,id_4689
id_4524,id_5468
id_27,id_6677
id_64,id_6572
id_69,id_1126
id_3694,id_6392
id_407,id_827
id_2234,id_5084
id_2234,id_5191
id_2688,id_2742
id_4833,id_6014
id_1894,id_4820
id_5084,id_6485
id_407,id_4670
id_407,id_5082
id_1983,id_6135
id_5084,id_6390
id_27,id_3452
id_4204,id_4230
id_4232,id_4318
id_3177,id_4865
id_489,id_6651
id_475,id_6142
id_64,id_347
id_372,id_373
id_373,id_901
id_2235,id_4724
id_1692,id_6223
id_2074,id_4524
id_1753,id_2170
id_2625,id_2796
id_2625,id_2730
id_1760,id_3197
id_1679,id_3390
id_2056,id_6574
id_6134,id_6417
id_6142,id_6254
id_6134,id_6512
id_3640,id_6263
id_6036,id_6390
id_1829,id_3664
id_155,id_2097
id_567,id_666
id_557,id_1389
id_555,id_1433
id_551,id_1410
id_5055,id_5229
id_2885,id_2894
id_2853,id_2883
id_2835,id_2853
id_2835,id_2883
id_3140,id_3630
id_2501,id_2883
id_2501,id_2853
id_475,id_670
id_2418,id_2730
id_2397,id_2965
id_2234,id_2853
id_1922,id_2235
id_2193,id_2596
id_3007,id_6135
id_55,id_5245
id_177,id_334
id_3362,id_3597
id_4887,id_6651
id_2314,id_2730
id_4743,id_4771
id_4820,id_6266
id_4803,id_4865
id_3664,id_6254
id_1773,id_3538
id_169,id_461
id_5647,id_5970
id_5610,id_5698
id_5610,id_5850
id_1570,id_1773
id_2053,id_6485
id_3006,id_3604
id_3477,id_4586
id_3116,id_3664
id_445,id_6664
id_3010,id_3116
id_2247,id_2314
id_2247,id_2518
id_1687,id_4819
id_2234,id_2501
id_2097,id_2688
id_557,id_6651
id_1532,id_6249
id_3010,id_6254
id_449,id_6388
id_743,id_3640
id_4634,id_5026
id_1765,id_3062
id_3591,id_6223
id_4526,id_4922
id_4661,id_5242
id_551,id_3477
id_551,id_3476
id_670,id_3002
id_5534,id_5701
id_5431,id_5540
id_230,id_2247
id_761,id_964
id_745,id_1261
id_743,id_1126
id_728,id_1211
id_3245,id_3576
id_3116,id_6254
id_2091,id_2774
id_2091,id_2593
id_2247,id_4526
id_728,id_1233
id_716,id_1126
id_1879,id_1998
id_802,id_1451
id_670,id_6254
id_475,id_3390
id_3323,id_4453
id_1545,id_6142
id_4925,id_6512
id_1524,id_6512
id_1950,id_6495
id_640,id_6619
id_625,id_6311
id_1764,id_4717
id_3597,id_6493
id_64,id_1229
id_1869,id_3010
id_1869,id_3664
id_5248,id_5290
id_4549,id_4905
id_1959,id_5203
id_5318,id_5698
id_5318,id_5927
id_880,id_1126
id_3476,id_4288
id_3476,id_3978
id_3191,id_6119
id_3516,id_6254
id_1753,id_6579
id_266,id_1721
id_3476,id_6142
id_3476,id_6604
id_3237,id_4670
id_949,id_1022
id_327,id_3664
id_327,id_3010
id_3390,id_4232
id_327,id_6604
id_327,id_6142
id_3640,id_4149
id_4643,id_6142
id_3237,id_6088
id_266,id_3656
id_716,id_6142
id_716,id_6619
id_1894,id_2501
id_445,id_1570
id_4922,id_5698
id_1922,id_5016
id_728,id_4634
id_716,id_4687
id_716,id_4718
id_716,id_5018
id_703,id_4757
id_3140,id_5213
id_1829,id_2730
id_1998,id_3694
id_6495,id_6527
id_1769,id_6024
id_3640,id_4643
id_230,id_3010
id_230,id_3664
id_3694,id_4251
id_3691,id_4175
id_248,id_842
id_4887,id_5712
id_1773,id_6664
id_1243,id_1433
id_2085,id_3655
id_2247,id_6058
id_2247,id_6263
id_3390,id_6254
id_1570,id_6668
id_80,id_3608
id_69,id_3640
id_1829,id_6254
id_3851,id_4288
id_1773,id_2404
id_3789,id_4041
id_1570,id_6554
id_2131,id_3123
id_1544,id_2547
id_1542,id_2625
id_3362,id_6415
id_3332,id_6062
id_3851,id_3978
id_4109,id_4175
id_2229,id_6095
id_4687,id_5318
id_4526,id_6142
id_1570,id_2473
id_5130,id_6036
id_4643,id_5610
id_4549,id_6301
id_248,id_6185
id_230,id_6142
id_3348,id_6612
id_4586,id_5610
id_4526,id_5610
id_27,id_3161
id_25,id_3452
id_4549,id_5833
id_4582,id_6554
id_1998,id_6554
id_4,id_3161
id_2234,id_6266
id_4364,id_4495
id_393,id_4519
id_5084,id_6036
id_2247,id_3010
id_2247,id_3664
id_2223,id_3656
id_4549,id_5268
id_2537,id_2804
id_2518,id_2730
id_3691,id_6266
id_475,id_880
id_475,id_1126
id_1692,id_3469
id_230,id_1126
id_3691,id_4820
id_2113,id_6135
id_3701,id_6314
id_2235,id_4743
id_2151,id_2226
id_3694,id_6668
id_3684,id_4974
id_3691,id_5191
id_1677,id_2091
id_2089,id_2226
id_1679,id_1895
id_1679,id_1841
id_1905,id_2022
id_1544,id_6254
id_1544,id_1679
id_3063,id_3385
id_6266,id_6390
id_6251,id_6490
id_27,id_1630
id_151,id_475
id_484,id_1126
id_230,id_716
id_3640,id_6604
id_151,id_640
id_4582,id_6668
id_2089,id_2151
id_1983,id_6574
id_1679,id_2948
id_1679,id_2488
id_4307,id_4318
id_475,id_4867
id_1905,id_1982
id_2234,id_6036
id_4458,id_4473
id_2226,id_3475
id_6077,id_6254
id_381,id_5229
id_151,id_955
id_151,id_1492
id_484,id_4891
id_4687,id_4891
id_4549,id_6254
id_475,id_4549
id_251,id_6306
id_248,id_6292
id_4717,id_5872
id_1858,id_1991
id_334,id_445
id_4307,id_4343
id_4288,id_4466
id_4232,id_4307
id_4176,id_4473
id_4176,id_4458
id_327,id_716
id_327,id_4586
id_4867,id_5207
id_584,id_4561
id_1799,id_4939
id_1799,id_5213
id_1773,id_2531
id_1771,id_2334
id_1764,id_2537
id_2226,id_6306
id_4041,id_4307
id_4041,id_4232
id_1977,id_6390
id_1977,id_6036
id_2151,id_3475
id_195,id_3007
id_327,id_6254
id_640,id_1544
id_575,id_1859
id_3420,id_4586
id_640,id_5207
id_1425,id_1492
id_1410,id_1425
id_2089,id_3475
id_3420,id_4687
id_475,id_1544
id_4867,id_5850
id_743,id_1679
id_728,id_2235
id_666,id_5234
id_3640,id_4687
id_3789,id_4318
id_3789,id_4232
id_3789,id_4343
id_3789,id_4307
id_151,id_3348
id_230,id_475
id_5130,id_5970
id_3475,id_6306
id_955,id_1492
id_475,id_1545
id_3683,id_3956
id_3656,id_4329
id_3237,id_3490
id_3258,id_6273
id_3561,id_4108
id_251,id_3475
id_248,id_3140
id_1764,id_6135
id_4666,id_6668
id_3640,id_3978
id_716,id_6254
id_716,id_6077
id_1753,id_6025
id_5229,id_6315
id_3475,id_4176
id_3475,id_4473
id_3475,id_4458
id_286,id_3734
id_4717,id_6025
id_389,id_3162
id_1511,id_5030
id_3348,id_4041
id_1982,id_2360
id_1977,id_2835
id_5229,id_5473
id_1511,id_3490
id_475,id_1679
id_3237,id_5082
id_151,id_4867
id_150,id_5160
id_5347,id_5902
id_251,id_2151
id_327,id_1545
id_5245,id_6059
id_1977,id_5245
id_1977,id_5084
id_445,id_1773
id_2023,id_6008
id_2023,id_6415
id_2151,id_6306
id_809,id_1425
id_1522,id_4717
id_1545,id_6254
id_3332,id_3834
id_3140,id_6292
id_149,id_5160
id_3116,id_4891
id_1879,id_6554
id_2053,id_2835
id_2053,id_2501
id_1998,id_2404
id_743,id_1425
id_475,id_3348
id_3240,id_4176
id_3237,id_4251
id_3237,id_4219
id_1746,id_5245
id_1741,id_5245
id_1544,id_5207
id_3538,id_6554
id_1841,id_3348
id_551,id_6619
id_551,id_6396
id_551,id_3348
id_640,id_3516
id_2131,id_2804
id_2121,id_2967
id_2089,id_6306
id_251,id_2089
id_251,id_2226
id_242,id_2121
id_1545,id_4586
id_716,id_3390
id_2247,id_2418
id_2247,id_4922
id_2234,id_2835
id_3140,id_6185
id_670,id_3477
id_3106,id_6355
id_1894,id_6390
id_3348,id_5207
id_1799,id_3617
id_1679,id_6301
id_1895,id_6612
id_475,id_6077
id_475,id_6301
id_2404,id_2472
id_475,id_6254
id_475,id_6619
id_1919,id_6668
id_2311,id_2774
id_1773,id_3694
id_3617,id_6185
id_151,id_1679
id_3712,id_6297
id_4867,id_6254
id_1679,id_4867
id_1679,id_5207
id_4,id_864
id_3638,id_6490
id_151,id_6254
id_4,id_6677
id_1894,id_5191
id_230,id_6254
id_4582,id_5916
id_1581,id_5242
id_1673,id_3332
id_1669,id_3362
id_475,id_1492
id_475,id_955
id_475,id_809
id_4718,id_5018
id_25,id_1630
id_327,id_3420
id_327,id_475
id_327,id_551
id_327,id_1380
id_3420,id_3477
id_1542,id_6142
id_3390,id_4586
id_1522,id_2131
id_1522,id_1861
id_1522,id_2110
id_3683,id_6659
id_3203,id_4819
id_3800,id_4205
id_551,id_716
id_4867,id_4905
id_4718,id_6254
id_3279,id_3838
id_4646,id_4813
id_5610,id_5942
id_3010,id_3420
id_1103,id_1433
id_4585,id_5398
id_2053,id_5084
id_2053,id_5245
id_1753,id_1764
id_1977,id_2053
id_4549,id_5018
id_858,id_1126
id_496,id_728
id_1869,id_4891
id_1869,id_2247
id_4771,id_5016
id_69,id_4586
id_69,id_230
id_716,id_809
id_3640,id_3664
id_1679,id_1773
id_640,id_3002
id_3077,id_3689
id_6142,id_6604
id_6142,id_6263
id_69,id_475
id_2113,id_2537
id_2110,id_2804
id_663,id_5084
id_1899,id_2247
id_1899,id_3420
id_551,id_4586
id_1545,id_3420
id_1542,id_2247
id_2247,id_2796
id_4891,id_6604
id_4891,id_6263
id_2056,id_3279
id_716,id_1410
id_716,id_1380
id_3694,id_4402
id_1773,id_2473
id_4922,id_5610
id_150,id_4693
id_230,id_670
id_3630,id_3684
id_5541,id_5704
id_230,id_743
id_230,id_551
id_230,id_1380
id_1999,id_3176
id_11,id_3698
id_6254,id_6396
id_230,id_6077
id_327,id_743
id_5318,id_5445
id_5318,id_5942
id_3490,id_6565
id_4645,id_5318
id_4645,id_4891
id_31,id_406
id_3664,id_4288
id_475,id_716
id_475,id_1380
id_1544,id_4586
id_475,id_551
id_475,id_743
id_230,id_6396
id_5524,id_5915
id_3116,id_3640
id_663,id_4820
id_3420,id_3664
id_3420,id_4417
id_3420,id_4391
id_3420,id_4149
id_475,id_4586
id_3116,id_3420
id_3010,id_6142
id_393,id_1401
id_670,id_1126
id_69,id_1545
id_4922,id_5318
id_1581,id_6415
id_5413,id_5723
id_4922,id_6142
id_703,id_4803
id_3420,id_6263
id_3420,id_6604
id_534,id_4523
id_230,id_6619
id_1807,id_6485
id_287,id_1300
id_3420,id_6254
id_3420,id_6058
id_1669,id_6493
id_4288,id_4417
id_4288,id_4391
id_3002,id_6396
id_1542,id_3420
id_2247,id_3477
id_880,id_1380
id_551,id_880
id_3420,id_4922
id_2121,id_2367
id_230,id_3476
id_230,id_3420
id_3002,id_4905
id_237,id_4732
id_3140,id_4974
id_3140,id_4939
id_2730,id_2796
id_248,id_3684
id_3477,id_3516
id_4687,id_5610
id_69,id_3476
id_11,id_6251
id_2054,id_2296
id_4819,id_5723
id_199,id_5048
id_439,id_4939
id_1861,id_2804
id_1570,id_1919
id_327,id_6396
id_484,id_6142
id_1869,id_6142
id_1764,id_3279
id_475,id_4526
id_1565,id_4986
id_151,id_716
id_1869,id_2730
id_2247,id_6604
id_670,id_3010
id_551,id_6254
id_206,id_3597
id_4891,id_5942
id_4891,id_5445
id_616,id_6034
id_37,id_5155
id_733,id_3342
id_248,id_1799
id_77,id_3443
id_1977,id_5130
id_3477,id_6142
id_3116,id_6142
id_5388,id_5974
id_1869,id_3640
id_1879,id_2965
id_743,id_4586
id_1700,id_5190
id_3905,id_4069
id_1869,id_3420
id_230,id_1544
id_287,id_4693
id_287,id_5160
id_287,id_4587
id_1542,id_2730
id_3477,id_4288
id_3116,id_4288
id_616,id_4826
id_2691,id_2965
id_3317,id_4818
id_149,id_1300
id_4645,id_6142
id_3901,id_4320
id_648,id_1332
id_716,id_3420
id_5449,id_5915
id_4149,id_4288
id_3131,id_6315
id_69,id_6254
id_3664,id_4891
id_1829,id_3640
id_1829,id_3420
id_484,id_3640
id_4505,id_6142
id_199,id_864
id_716,id_1544
id_716,id_1545
id_1841,id_4905
id_2113,id_4717
id_5445,id_5610
id_5273,id_5915
id_1331,id_1477
id_5388,id_5988
id_3640,id_4645
id_716,id_3348
id_3476,id_4586
id_3420,id_4645
id_3420,id_4526
id_4586,id_6396
id_4687,id_6142
id_69,id_6058
id_551,id_3010
id_716,id_1679
id_4905,id_6301
id_475,id_6396
id_1829,id_6142
id_3161,id_4139
id_3640,id_4505
id_1899,id_2730
id_475,id_3420
id_157,id_3234
id_484,id_3420
id_1899,id_6142
id_2151,id_2785
id_716,id_6396
id_5347,id_5808
id_3420,id_4466
id_3664,id_6142
id_716,id_1492
id_716,id_955
id_3827,id_4291
id_18,id_4705
id_4724,id_4771
id_5007,id_5870
id_5039,id_6181
id_1721,id_2223
id_4634,id_4743
id_1922,id_4634
id_40,id_381
id_347,id_1015
id_3010,id_3516
id_3010,id_3390
id_4819,id_6489
id_716,id_6058
id_703,id_6504
id_4586,id_4643
id_551,id_3420
id_1741,id_6485
id_1861,id_2170
id_3476,id_4526
id_716,id_3476
id_6025,id_6574
id_2166,id_3062
id_4905,id_5018
id_728,id_5026
id_1534,id_6383
id_1829,id_1869
id_4523,id_4537
id_230,id_1545
id_230,id_1829
id_3522,id_4925
id_3476,id_4643
id_3390,id_3477
id_6036,id_6266
id_3617,id_6292
id_475,id_3476
id_3123,id_3279
id_2234,id_6390
id_6135,id_6579
id_4526,id_4643
id_5791,id_5813
id_465,id_1848
id_6188,id_6304
id_572,id_6485
id_2171,id_3423
id_716,id_4526
id_716,id_4643
id_5698,id_5927
id_5130,id_6266
id_155,id_4865
id_1861,id_2113
id_2314,id_2625
id_475,id_6058
id_2215,id_2296
id_3131,id_6358
id_5698,id_5850
id_6304,id_6504
id_4526,id_5850
id_4526,id_4586
id_1594,id_2269
id_1894,id_2835
id_1895,id_2547
id_728,id_1922
id_4643,id_5850
id_3748,id_4807
id_1545,id_6058
id_80,id_3701
id_501,id_4632
id_69,id_6512
id_1746,id_6266
id_1522,id_2537
id_6058,id_6254
id_1869,id_3116
id_663,id_6266
id_230,id_4586
id_230,id_4643
id_3490,id_4402
id_4526,id_5698
id_551,id_6301
id_2518,id_2625
id_4586,id_6254
id_4586,id_6058
id_3691,id_5130
id_2235,id_2664
id_3869,id_4219
id_4643,id_5698
id_4643,id_5927
id_1545,id_3476
id_1983,id_5113
id_327,id_6058
id_230,id_4526
id_2170,id_6574
id_4643,id_6254
id_4643,id_6058
id_663,id_1807
id_3161,id_6677
id_3477,id_5018
id_327,id_4643
id_381,id_6315
id_3868,id_4102
id_3640,id_3836
id_237,id_3317
id_237,id_4933
id_230,id_3116
id_551,id_1380
id_3476,id_6058
id_55,id_6266
id_3010,id_6396
id_3010,id_6619
id_1545,id_4643
id_1545,id_4526
id_1753,id_1983
id_3010,id_6077
id_3317,id_4468
id_4586,id_5850
id_1807,id_2501
id_2054,id_2519
id_2065,id_2646
id_5850,id_5927
id_3687,id_4126
id_3010,id_6612
id_5018,id_5850
id_1799,id_2573
id_4586,id_5698
id_4586,id_5927
id_475,id_4643
id_3420,id_3836
id_1545,id_2625
id_4526,id_6254
id_230,id_880
id_551,id_2247
id_5318,id_5347
id_1545,id_2518
id_3597,id_6304
id_1545,id_2314
id_502,id_6608
id_230,id_6058
id_4925,id_5384
id_3691,id_4109
id_4519,id_6190
id_174,id_6608
id_2209,id_3307
id_933,id_1116
id_716,id_880
id_447,id_1222
id_464,id_4632
